game_id,week,season_type,home_team,home_points,away_team,away_points,excitement_index
401767304,2,regular,Tarleton State,59,Mississippi Valley State,3,NA
401767379,2,regular,Central Arkansas,41,Arkansas-Pine Bluff,17,NA
401767359,2,regular,Southern,7,Alabama State,30,10.909448854764582
401756882,2,regular,Kansas State,21,Army,24,4.812631689492559
401774428,2,regular,Muskingum University,27,Mount St. Joseph,33,NA
401767328,2,regular,Morgan State,22,Towson,27,4.862942836561169
401767127,2,regular,North Dakota,50,Portland State,20,2.4450290060070885
401777586,2,regular,Mary Hardin-Baylor,30,Bethel University Tennessee,23,NA
401756886,2,regular,UCF,68,North Carolina A&T,7,2.799409667852697
401767437,2,regular,Illinois State,41,Morehead State,13,4.399038231813948
401754527,2,regular,Charlotte,3,North Carolina,20,3.333886477580821
401773798,2,regular,Wayne State (NE),42,University of Mary,7,NA
401769868,2,regular,Nicholls,10,West Georgia,34,NA
401756884,2,regular,Rice,9,Houston,35,5.868186786577186
401774366,2,regular,Lakeland,40,Carthage,51,NA
401766650,2,regular,Ripon,19,North Park,35,NA
401767656,2,regular,Valparaiso,7,Adrian,10,NA
401761601,2,regular,South Alabama,31,Tulane,33,5.102549534733624
401778036,2,regular,Guilford College,7,Greensboro College,21,NA
401761598,2,regular,Georgia State,16,Memphis,38,11.630263530136874
401762795,2,regular,Eastern Michigan,23,Long Island University,28,10.841158200364873
401767432,2,regular,Prairie View A&M,21,UT Rio Grande Valley,27,NA
401776801,2,regular,Austin,10,Kalamazoo,14,NA
401767455,2,regular,Murray State,24,SE Louisiana,45,NA
401760364,2,regular,Colorado State,21,Northern Colorado,17,6.653801193242797
401757232,2,regular,Toledo,45,Western Kentucky,21,3.1943613678729137
401774012,2,regular,Tuskegee,33,Central State (OH),0,NA
401767216,2,regular,Southeast Missouri State,30,North Alabama,21,10.614062135275928
401767309,2,regular,Alabama A&M,41,Alcorn State,31,NA
401774457,2,regular,McMurry,19,Southwestern University,27,NA
401767482,2,regular,Lamar,20,South Dakota,13,NA
401752814,2,regular,USC,59,Georgia Southern,20,4.561627952727972
401752687,2,regular,LSU,23,Louisiana Tech,7,3.61155797671467
401752819,2,regular,Purdue,34,Southern Illinois,17,4.482463605104785
401761597,2,regular,Coastal Carolina,13,Charleston Southern,0,4.838209441976197
401752816,2,regular,Michigan State,42,Boston College,40,12.584589323403991
401752690,2,regular,Oklahoma,24,Michigan,13,4.288925346237761
401752695,2,regular,Virginia Tech,20,Vanderbilt,44,5.012196213185042
401752683,2,regular,Auburn,42,Ball State,3,3.1998303337378187
401773775,2,regular,Concordia University St Paul,7,Minnesota Duluth,61,NA
401752688,2,regular,Mississippi State,24,Arizona State,20,5.4906623759619935
401752810,2,regular,Nebraska,68,Akron,0,3.0183376559001367
401752681,2,regular,Alabama,73,UL Monroe,0,2.6501214200961605
401767105,2,regular,Montana State,24,South Dakota State,30,NA
401761600,2,regular,Louisiana,34,McNeese,10,4.59242758315518
401767238,2,regular,Abilene Christian,28,Stephen F. Austin,20,4.731689201091236
401776770,2,regular,Concordia Moorhead,17,Mayville State,6,NA
401773546,2,regular,Colorado Mesa,28,Eastern New Mexico,7,NA
401766651,2,regular,Wartburg,21,Monmouth (IL),7,NA
401773564,2,regular,Texas A&M-Kingsville,60,Lincoln (CA),12,NA
401777300,2,regular,East Texas Baptist University,47,LYONCOLL,8,NA
401752823,2,regular,UNLV,30,UCLA,23,3.9478301598351275
401773573,2,regular,Adams State,7,UT Permian Basin,41,NA
401773586,2,regular,New Mexico Highlands,69,Western New Mexico,55,NA
401773595,2,regular,Central Oklahoma,27,Pittsburg St,24,NA
401773190,2,regular,Dakota State University,37,Nebraska Wesleyan,7,NA
401777596,2,regular,Point University,14,Lagrange College,36,NA
401767097,2,regular,Montana,42,Central Washington,17,0.6041263341903687
401773556,2,regular,Midwestern State,13,Western Colorado,38,NA
401766649,2,regular,Lake Forest College,7,Claremont-Mudd-Scripps College,14,NA
401774392,2,regular,Washington University (St. Louis),49,Rhodes College,0,NA
401767292,2,regular,San Diego,30,Southern Utah,27,4.7707099063289595
401773634,2,regular,Nebraska-Kearney,41,Chadron St,21,NA
401757229,2,regular,New Mexico State,21,Tulsa,14,11.781728585430375
401757231,2,regular,UTEP,42,UT Martin,17,4.173238775038266
401774251,2,regular,Redlands,10,NEWBERG,7,NA
401756879,2,regular,Arizona,48,Weber State,3,2.9557139873504634
401773208,2,regular,Chapman,30,Hardin-Simmons,37,NA
401773900,2,regular,Phoenix,10,Fort Lewis,58,NA
401754526,2,regular,BYU,27,Stanford,3,3.0627533927894794
401752948,2,regular,Washington State,36,San Diego State,13,4.663543658675971
401752821,2,regular,Washington,70,UC Davis,10,2.828101092902816
401757230,2,regular,Hawai'i,37,Sam Houston,20,4.3975313896787345
401773701,3,regular,West Virginia Wesleyan,0,Ohio Dominican,31,NA
401754531,3,regular,Wake Forest,24,NC State,34,5.133342505139144
401773362,3,regular,Harding University,55,Southwestern Oklahoma State,0,NA
401777559,3,regular,Central Missouri,24,CSU Pueblo,29,NA
401773995,3,regular,Clark Atlanta,26,Fort Valley State,21,NA
401773332,3,regular,Arkansas Tech,44,Northwestern Oklahoma State,0,NA
401752836,3,regular,Indiana,73,Indiana State,0,2.7617165358023894
401754532,3,regular,Syracuse,66,Colgate,24,3.5273897868845587
401756893,3,regular,Houston,36,Colorado,20,4.780995718894543
401756888,3,regular,Arizona,23,Kansas State,17,5.652025807713283
401752837,3,regular,UCLA,10,New Mexico,35,3.584693048370142
401773058,3,regular,Winston-Salem,51,Lincoln (PA),14,NA
401773707,3,regular,American International,21,Assumption,39,NA
401773100,3,regular,Ferrum,14,Shaw,6,NA
401774219,3,regular,Apprentice School,16,North Carolina Wesleyan,49,NA
401774092,3,regular,Susquehanna,56,Bridgewater (VA),17,NA
401774099,3,regular,Brockport,14,Hobart College,10,NA
401774131,3,regular,Castleton,30,Norwich,8,NA
401774321,3,regular,College Of New Jersey,17,Wilkes,3,NA
401774398,3,regular,Bluffton,39,Albion,45,NA
401776994,3,regular,Misericordia,42,Albright,21,NA
401777780,3,regular,Buffalo State,27,Hartwick,29,NA
401778014,3,regular,Salve Regina,34,Western New England,28,NA
401774037,3,regular,St John Fisher University,28,St. Lawrence,23,NA
401777996,3,regular,Endicott College,20,Muhlenberg,28,NA
401767742,3,regular,Central Connecticut,31,St. Francis (PA),7,4.923840641928591
401754619,3,regular,Virginia,55,William & Mary,16,2.9915828835043174
401773810,3,regular,PennWest California,26,West Chester,24,NA
401756891,3,regular,Baylor,42,Samford,7,3.414792147573618
401773267,3,regular,Hilbert College,13,Alfred State,49,NA
401752703,3,regular,Temple,3,Oklahoma,42,2.8145400659947084
401776788,3,regular,Alma,53,Denison University,27,NA
401752696,3,regular,Alabama,38,Wisconsin,14,3.036218096573123
401774159,3,regular,Kenyon,6,Wisconsin-Eau Claire,35,NA
401752828,3,regular,Nebraska,59,Houston Christian,7,2.770745384073898
401774073,3,regular,Johns Hopkins University,27,John Carroll University,13,NA
401783338,3,regular,Eastern University,24,Reading,14,NA
401778037,3,regular,Greensboro College,22,Roanoke College,32,NA
401752831,3,regular,Northwestern,14,Oregon,34,3.2641501167463502
401773800,3,regular,Seton Hill,31,Bloomsburg,28,NA
401752838,3,regular,Maryland,44,Towson,17,2.8917466351206103
401752839,3,regular,Michigan,63,Central Michigan,3,2.587065763775777
401767733,3,regular,Duquesne,21,Lehigh,35,NA
401762817,3,regular,Kent State,28,Buffalo,31,6.469148484749553
401773233,3,regular,Findlay,7,Wayne State (MI),3,NA
401773277,3,regular,Anna Maria College,25,Framingham State,31,NA
401773287,3,regular,Dean College,0,Mass Maritime,28,NA
401754623,3,regular,Georgia Tech,24,Clemson,21,5.843388219921077
401773296,3,regular,Alfred University,14,Ithaca College,45,NA
401773686,3,regular,Millersville,28,Glenville State,44,NA
401767659,3,regular,Long Island University,21,Sacred Heart,24,NA
401786484,3,regular,Plymouth State,47,Worcester St,46,NA
401774045,3,regular,Cortland,30,Union (NY),6,NA
401774052,3,regular,SUNY Morrisville,14,University of Rochester (NY),30,NA
401774168,3,regular,Carnegie Mellon,14,Wisconsin-Lacrosse,38,NA
401761608,3,regular,Troy,7,Memphis,28,4.585106428375084
401774300,3,regular,Springfield,38,Husson,6,NA
401752697,3,regular,Auburn,31,South Alabama,15,3.376760616702656
401774287,3,regular,Gettysburg,14,Christopher Newport,49,NA
401783304,3,regular,Montclair State,27,Lycoming,24,NA
401804601,3,regular,SUNY Maritime,48,Anderson (IN),0,NA
401778001,3,regular,Coast Guard,34,Curry College,24,NA
401777775,3,regular,Nichols College,24,Merchant Marine Academy,56,NA
401773725,3,regular,Post University,39,Southern Connecticut State,30,NA
401767720,3,regular,Georgetown,37,Lafayette,42,NA
401767351,3,regular,Howard,38,Morehouse College,10,NA
401774082,3,regular,Juniata College,40,Allegheny,38,NA
401777620,3,regular,Dickinson (PA),52,Waynesburg,19,NA
401777228,3,regular,Hampden-Sydney,38,Washington & Jefferson,31,NA
401776775,3,regular,Adrian,76,Thiel,0,NA
401777109,3,regular,Wabash College,38,Case Western Reserve,28,NA
401777206,3,regular,Grove City College,14,University of Mount Union,49,NA
401774314,3,regular,Ursinus,42,Kean,14,NA
401776977,3,regular,Biddeford,41,Worcester Polytechnic Institute,3,NA
401777135,3,regular,Wittenberg,24,Washington and Lee,21,NA
401766659,3,regular,Trinity (CT),6,Colby College,13,NA
401773987,3,regular,Central State (OH),0,Benedict College,10,NA
401774063,3,regular,Franklin & Marshall,7,Westminster (PA),27,NA
401773936,3,regular,Mars Hill,31,Carson-Newman College,24,NA
401773088,3,regular,Elizabeth City State,17,Johnson C Smith,21,NA
401776802,3,regular,Kalamazoo,50,Bethany (WV),7,NA
401773130,3,regular,UNC Pembroke,25,Delta State,21,NA
401773243,3,regular,Hillsdale,21,Michigan Tech,34,NA
401773819,3,regular,Clarion,31,Shippensburg,24,NA
401773115,3,regular,Chowan,3,Valdosta State,56,NA
401773828,3,regular,Edinboro University,0,Kutztown University,34,NA
401773834,3,regular,Gannon,22,East Stroudsburg University,69,NA
401774422,3,regular,Manchester,14,Concordia University Chicago,35,NA
401783356,3,regular,Stevenson,19,Widener,3,NA
401777103,3,regular,Wooster,28,Saint Vincent,14,NA
401776984,3,regular,Lebanon Valley,37,FDU-Florham,13,NA
401776806,3,regular,Olivet College,28,Madonna University (Mich.),45,NA
401783308,3,regular,Rowan,56,Moravian,0,NA
401767648,3,regular,Northern Michigan,7,St. Thomas (MN),20,4.336705130200845
401773445,3,regular,Truman State,28,Davenport,27,NA
401767627,3,regular,Wagner,10,Marist,21,6.43313946077628
401752702,3,regular,Missouri,52,Louisiana,10,2.585327124218903
401776794,3,regular,Calvin University,34,Concordia-Wisconsin,7,NA
401774429,3,regular,Mount St. Joseph,28,Aurora,35,NA
401783344,3,regular,Delaware Valley,49,Kings College (PA),7,NA
401767232,3,regular,Tennessee Tech,72,Davidson,14,NA
401766661,3,regular,Wesleyan University (CT),31,Middlebury,17,NA
401766662,3,regular,Bates,26,Amherst,23,NA
401766660,3,regular,Hamilton,17,Williams,24,NA
401777175,3,regular,Baldwin Wallace,63,Wilmington (OH),21,NA
401769892,3,regular,Hanover College,7,Butler,16,NA
401777183,3,regular,Capital,36,Catholic,20,NA
401774408,3,regular,Franklin,14,Hope College,38,NA
401773205,3,regular,Crown College,7,Simpson College (IA),45,NA
401766657,3,regular,Illinois College,28,Lake Forest College,25,NA
401773045,3,regular,Wisconsin-River Falls,59,Coe College,47,NA
401766655,3,regular,Grinnell,24,Beloit,0,NA
401773207,3,regular,Wisconsin-Stout,0,Wartburg,16,NA
401774450,3,regular,Huntingdon College (AL),28,Hendrix College,30,NA
401766654,3,regular,Cornell College (IA),12,Chicago,28,NA
401776750,3,regular,Saint John's (MN),49,Minnesota Morris,0,NA
401774236,3,regular,Ohio Wesleyan,24,Maryville College (TN),48,NA
401773186,3,regular,Martin Luther,34,Luther,0,NA
401767318,3,regular,Holy Cross,7,Rhode Island,9,5.136281470723753
401767120,3,regular,South Dakota,24,Northern Colorado,17,5.587578138305982
401766653,3,regular,Monmouth (IL),78,Lawrence University,7,NA
401809170,3,regular,Saint Xavier (IL),0,Wisconsin-Whitewater,37,NA
401762818,3,regular,Ball State,34,New Hampshire,29,6.2521489726866895
401773156,3,regular,Buena Vista,17,Wisconsin-Lutheran,6,NA
401773440,3,regular,Roosevelt,34,Southwest Baptist,40,NA
401773166,3,regular,Indianapolis,33,Ashland,26,NA
401773525,3,regular,West Alabama,28,University Of Charleston (WV),24,NA
401773646,3,regular,Colorado School Of Mines,41,Washburn,27,NA
401777034,3,regular,Lakeland,28,Greenville,29,NA
401773733,3,regular,Bemidji State,23,Sioux Falls,56,NA
401773793,3,regular,Jamestown College,7,Southwest Minnesota State,12,NA
401773917,3,regular,Anderson (Sc),30,Greeneville,0,NA
401774189,3,regular,Wisconsin-Stevens Pt,41,St. Norbert,17,NA
401774246,3,regular,Sewanee,10,Brevard College,26,NA
401766656,3,regular,Knox College,7,Ripon,50,NA
401777040,3,regular,Elmhurst,34,Rockford,30,NA
401773191,3,regular,Nebraska Wesleyan,13,Mayville State,20,NA
401777768,3,regular,New England College,0,MIT,55,NA
401773036,3,regular,Central College,10,Randolph-Macon,0,NA
401773743,3,regular,Minnesota State Moorhead,45,Winona State,21,NA
401777732,3,regular,McDaniel College,7,Salisbury,62,NA
401774176,3,regular,North Central College,45,Wisconsin-Oshkosh,14,NA
401773073,3,regular,Edward Waters,41,Virginia Union,38,NA
401767150,3,regular,Western Carolina,31,Elon,37,NA
401773565,3,regular,Northwest Missouri St,49,Texas A&M-Kingsville,20,NA
401783914,3,regular,Bridgewater State,29,Westfield State,16,NA
401767173,3,regular,Eastern Illinois,30,Illinois State,42,5.435315657694889
401766658,3,regular,Bowdoin,0,Tufts,13,NA
401767098,3,regular,Montana,24,North Dakota,23,7.377669783055529
401767106,3,regular,Montana State,41,San Diego,7,2.778923168340387
401773768,3,regular,University of Mary,20,Augustana University (SD),21,NA
401767421,3,regular,Jackson State,30,Tuskegee,0,2.762488983822626
401757168,3,regular,Delaware,44,UConn,41,7.317098297018303
401773393,3,regular,Southern Nazarene,18,Southern Arkansas,26,NA
401773752,3,regular,Minot State,21,Concordia University St Paul,27,NA
401767341,3,regular,Delaware State,36,Bowie State,14,NA
401754615,3,regular,Missouri State,10,SMU,28,4.819093231576694
401767141,3,regular,Campbell,24,Furman,28,7.487433172652054
401762467,3,regular,UTSA,48,Incarnate Word,20,3.0115730752607686
401754639,3,regular,North Carolina,41,Richmond,6,2.8548324802643834
401752832,3,regular,Purdue,17,USC,33,4.127607975845876
401752835,3,regular,Penn State,52,Villanova,6,2.5341388565562255
401752834,3,regular,Michigan State,41,Youngstown State,24,4.2166848075946906
401752949,3,regular,North Texas,59,Washington State,10,2.9196179755702003
401754638,3,regular,West Virginia,31,Pittsburgh,24,6.320810263190439
401756892,3,regular,Cincinnati,70,Northwestern State,0,2.3762935647170007
401767322,3,regular,Stony Brook,41,Fordham,18,4.18359460603638
401762819,3,regular,Toledo,60,Morgan State,0,3.094625763358364
401752938,3,regular,Texas Tech,45,Oregon State,14,3.4678863962298885
401767588,3,regular,Bucknell,35,VMI,28,6.872931110823002
401767217,3,regular,North Dakota State,41,Southeast Missouri State,14,4.063499541459097
401752833,3,regular,Rutgers,60,Norfolk State,10,3.0531257443572137
401752705,3,regular,Tennessee,41,Georgia,44,8.927697065894355
401773911,3,regular,Upper Iowa University,58,South Dakota Mines,14,NA
401756890,3,regular,Arkansas State,16,Iowa State,24,6.731182769771558
401777003,3,regular,UMass Dartmouth,25,Fitchburg State,24,NA
401777153,3,regular,Willamette,0,Pacific (OR),42,NA
401777191,3,regular,Ohio Northern,33,Heidelberg,13,NA
401777160,3,regular,Pacific Lutheran,42,Simpson University (Ca),16,NA
401773840,3,regular,Indiana-Pennsylvania,42,Lock Haven University,10,NA
401777139,3,regular,Lewis & Clark College,38,NEWBERG,10,NA
401773705,3,regular,Lake Erie,31,Wheeling,35,NA
401767161,3,regular,Charleston Southern,28,Lindenwood,35,4.710982376682405
401777172,3,regular,Eastern Oregon,16,Whitworth,10,NA
401767090,3,regular,Idaho,20,Utah Tech,6,5.0272905295682655
401752706,3,regular,Texas,27,UTEP,10,4.283283201014982
401767225,3,regular,Tennessee State,21,Alabama A&M,23,6.21379952340697
401754535,3,regular,Miami,49,South Florida,12,3.675912828336096
401767060,3,regular,Northern Iowa,17,Eastern Washington,14,4.04995922376133
401767360,3,regular,Alabama State,37,Miles College,9,3.1315024439699686
401773463,3,regular,Pittsburg St,17,Grand Valley State University,14,NA
401773782,3,regular,Minnesota Duluth,17,Minnesota State Mankato,14,NA
401757258,3,regular,Nevada,13,Middle Tennessee,14,4.244323209980611
401757256,3,regular,Bowling Green,23,Liberty,13,4.965804416497581
401757233,3,regular,Florida International,38,Florida Atlantic,28,6.29559626968601
401778030,3,regular,Westminster College (MO),29,Eureka College,6,NA
401783234,3,regular,Wingate,72,Bluefield State,7,NA
401774209,3,regular,Averett,14,Southern Virginia,46,NA
401777086,3,regular,Hiram College,58,Oberlin,21,NA
401773509,3,regular,Ferris State,41,Tiffin,34,NA
401774058,3,regular,Utica,41,Rensselaer,14,NA
401773944,3,regular,Lenoir-Rhyne,31,Emory & Henry College,28,NA
401767762,3,regular,Robert Morris,28,West Liberty,14,2.8779756776786973
401767300,3,regular,West Georgia,35,East Tennessee State,31,7.88563361827374
401774228,3,regular,Methodist,40,Guilford College,42,NA
401777301,3,regular,LYONCOLL,19,Little Rock,20,NA
401767030,3,regular,Bryant,42,Bentley,6,3.0021933637905938
401767388,3,regular,South Carolina State,55,Bethune-Cookman,41,4.354624764887282
401762464,3,regular,Charlotte,42,Monmouth,35,8.551218092966522
401761606,3,regular,Marshall,38,Eastern Kentucky,7,3.123035714444983
401757235,3,regular,Kennesaw State,27,Merrimack,13,4.744209434880275
